userID,number_of_active_days,avg_daily_req,avg_daily_bytes_in_reply
46655,0,0.011627907,0.002759373
46656,0,0.013416816,0.00412547
46657,0,0.005366726,0.008652504
46658,0,0.004472272,0.005000799
46659,0,0.016100179,0.032469235
46660,0,0.008944544,0.002832596
46661,0,0.038461538,0.007414104
46662,0,0.008944544,0.003128289
46663,0,0.004472272,0.003563508
46664,0,0.002683363,0.008797615
46665,0,0.007155635,0.005625231
46666,0,0.005366726,0.002227861
46667,0,0.005366726,0.010317158
46668,0,0.003577818,0.003692199
46669,0.037037037,0.000894454,0.041971378
46670,0,0.007155635,0.00562533
46671,0,0.011627907,0.028231046
46672,0,0.009838998,0.007150614
46673,0,0,0.103753364
46674,0,0.007155635,0.010210535
46675,0,0.006261181,0.005020044
46676,0,0.010733453,0.003780332
46677,0,0.001788909,0.020954259
46678,0,0.006261181,0.007026523
46679,0,0.016994633,0.0037399
46680,0,0.002683363,0.038559668
46681,0,0.004472272,0.018219512
46682,0,0.012522361,0.006354041
46683,0,0.019677996,0.059065058
46684,0,0.009838998,0.006933534
46685,0,0.015205725,0.021080027
46686,0,0.000894454,0.009152925
46687,0,0.008050089,0.027161777
46688,0.037037037,0.012522361,0.007570956
46689,0,0.000894454,0
46690,0.037037037,0.009391771,0.005912852
46691,0,0,0
46692,0,0.004472272,0.002227415
46693,0,0.009838998,0.007416272
46694,0,0.007155635,0.005992776
46695,0,0.004472272,0.002227415
46696,0,0.001788909,0.020954259
46697,0,0.002683363,0.003144075
46698,0,0.008050089,0.003724475
46699,0,0.008944544,0.004863139
46700,0,0.003577818,0.032626516
46701,0.037037037,0.008050089,0.007559071
46702,0,0,0.272587856
46703,0.037037037,0.00313059,0.006916575
46704,0,0.007155635,0.004040029
46705,0.037037037,0.004919499,0.023071426
46706,0.037037037,0.025044723,0.01840417
46707,0.037037037,0.008944544,0.013716133
46708,0.037037037,0.02236136,0.011382147
46709,0,0.007155635,0.003638404
46710,0,0.001788909,0.02135846
46711,0,0.002683363,0.106180576
46712,0.037037037,0.005813953,0.003926075
46713,0.037037037,0.001788909,0.009667093
46714,0,0.001788909,0.020850237
46715,0,0.002683363,0.010320056
46716,0.074074074,0.004472272,0.014408282
46717,0.037037037,0.012522361,0.009401166
46718,0.037037037,0.001341682,0.004876939
46719,0.037037037,0.014758497,0.009662954
46720,0,0.039355993,0.023922363
46721,0,0.017889088,0.014765907
46722,0.037037037,0.020572451,0.004443816
46723,0,0.008944544,0.006200245
46724,0,0.01431127,0.004702981
46725,0.037037037,0.004472272,0.050278824
46726,0,0.043828265,0.041133249
46727,0,0.018783542,0.029700592
46728,0,0.005366726,0.017644269
46729,0,0.053667263,0.009459372
46730,0,0.011627907,0.01517252
46731,0.111111111,0.005366726,0.012073565
46732,0,0.001788909,0.020954259
46733,0.037037037,0.020572451,0.025040088
46734,0,0,0.109562268
46735,0,0.004472272,0.002226821
46736,0,0.002683363,0.008652504
46737,0.037037037,0.004919499,0.016639392
46738,0,0.005366726,0.0198844
46739,0,0.002683363,0.005020044
46740,0.037037037,0.004919499,0.022936378
46741,0.037037037,0.004919499,0.017112132
46742,0.037037037,0.007155635,0.014231768
46743,0,0.002683363,0.010320056
46744,0,0.006261181,0.038485552
46745,0,0.007155635,0.015001111
46746,0,0.021466905,0.01168115
46747,0,0.002683363,0.00294725
46748,0,0.007155635,0.00562533
46749,0,0.004472272,0.017101123
46750,0,0.002683363,0.005019821
46751,0.037037037,0.006708408,0.023932222
46752,0.074074074,0.005366726,0.048722834
46753,0,0.002683363,0.006261179
46754,0,0.009838998,0.017293045
46755,0,0.005366726,0.006008627
46756,0.037037037,0.019677996,0.016010559
46757,0,0.011627907,0.004225456
46758,0.037037037,0.001788909,0.039917828
46759,0.074074074,0.011329756,0.01962493
46760,0,0.001788909,0.022861732
46761,0.037037037,0.003577818,0.017623672
46762,0,0.007155635,0.014776422
46763,0,0,0.008797615
46764,0,0.001788909,0.000512682
46765,0,0.015205725,0.002541365
46766,0.037037037,0.004025045,0.011022118
46767,0,0.006261181,0.018457537
46768,0.037037037,0,0.010581746
46769,0,0.002683363,0.014242738
46770,0,0.007155635,0.00562533
46771,0,0,0.791747878
46772,0,0.007155635,0.004569652
46773,0,0.002683363,0
46774,0,0.000894454,0.00178324
46775,0,0.009838998,0.003220369
46776,0,0.008944544,0.037424778
46777,0,0.000894454,0.015770975
46778,0,0.004472272,0.003521542
46779,0,0.004472272,0.002227415
46780,0,0.012522361,0.018882491
46781,0,0.008944544,0.003638206
46782,0,0.011627907,0.010090221
46783,0,0.013416816,0.02010135
46784,0,0.008944544,0.011437296
46785,0,0.004472272,0.002934916
46786,0.037037037,0.019677996,0.009519606
46787,0.037037037,0.001788909,0.00900057
46788,0,0.003577818,0.003216608
46789,0.037037037,0.009838998,0.033601778
46790,0.037037037,0.021019678,0.014714398
46791,0,0,0.004481282
46792,0,0.019677996,0.006526116
46793,0,0.003577818,0.000643215
46794,0,0.004472272,0.002227415
46795,0.037037037,0.008944544,0.01582155
46796,0,0.009838998,0.003659283
46797,0,0.004472272,0.002227861
46798,0.074074074,0.004770423,0.00841912
46799,0,0.004472272,0.002226821
46800,0,0.02236136,0.018729885
46801,0.074074074,0.009540847,0.015539531
46802,0,0.002683363,0.002924959
46803,0.037037037,0.007602862,0.019630288
46804,0.037037037,0.004472272,0.002227638
46805,0,0.003577818,0.008270846
46806,0.074074074,0.003577818,0.005394351
46807,0.074074074,0.005068575,0.016441049
46808,0,0.004472272,0.004473109
46809,0.037037037,0.013864043,0.007149957
46810,0,0.023255814,0.007873566
46811,0.037037037,0.009391771,0.002847896
46812,0,0.019677996,0.005195625
46813,0,0.008050089,0.005399562
46814,0.037037037,0.004472272,0.015616675
46815,0.037037037,0,0.158206382
46816,0,0.006261181,0.00910645
46817,0,0.000894454,0.017221195
46818,0,0.032200358,0.007681379
46819,0,0.007155635,0.00562533
46820,0,0.013416816,0.004949327
46821,0,0.000894454,0.00178324
46822,0,0.003577818,0
46823,0.037037037,0.004472272,0.003746662
46824,0,0.008050089,0.009837155
46825,0.037037037,0.001788909,0.038418569
46826,0.037037037,0.002236136,0.003908268
46827,0,0.007155635,0.007171102
46828,0,0.000894454,0.034667078
46829,0,0.008050089,0.006191766
46830,0,0.010733453,0.009421817
46831,0,0.018783542,0.003329309
46832,0,0.002683363,0.005019821
46833,0.037037037,0.012075134,0.003325178
46834,0,0.006261181,0.008382454
46835,0,0.004472272,0.063802545
46836,0.037037037,0.005813953,0.01947842
46837,0,0.009838998,0.00521776
46838,0,0.002683363,0.006105145
46839,0,0.000894454,0.026804327
46840,0,0.003577818,0.068263499
46841,0,0.003577818,0.026172971
46842,0.037037037,0.018783542,0.010286914
46843,0,0.001788909,0.37893732
46844,0,0.038461538,0.005662821
46845,0,0.002683363,0.005302018
46846,0,0.010733453,0.00691081
46847,0,0.018783542,0.006698579
46848,0,0.008050089,0.003078051
46849,0.074074074,0.010733453,0.006282973
46850,0,0.004472272,0.008516011
46851,0,0.017889088,0.012253067
46852,0,0.004472272,0.002227415
46853,0,0.015205725,0.027454912
46854,0,0.009838998,0.02342791
46855,0,0.01431127,0.017567222
46856,0.037037037,0.008050089,0.023900792
46857,0,0.011627907,0.004543059
46858,0,0.005366726,0.016554709
46859,0,0.034883721,0.006979695
46860,0,0.003577818,0.004644805
46861,0.037037037,0.010733453,0.007199091
46862,0.037037037,0.01118068,0.007758586
46863,0,0.004472272,0.022781783
46864,0,0.008944544,0.0087382
46865,0,0,0.01095801
46866,0.074074074,0.01431127,0.012504638
46867,0.074074074,0.011926058,0.01663205
46868,0,0.01431127,0.018978762
46869,0,0.048300537,0.014649041
46870,0.037037037,0.009391771,0.017866957
46871,0,0.003577818,0.00720429
46872,0.037037037,0.008050089,0.006216356
46873,0,0.017889088,0.005880192
46874,0.074074074,0.004770423,0.02734242
46875,0,0,0.031688176
46876,0,0.005366726,0.002226078
46877,0.037037037,0.00313059,0.001832725
46878,0,0.016994633,0.013617846
46879,0,0.006261181,0.134712863
46880,0,0.024150268,0.022687304
46881,0.037037037,0.004919499,0.0223221
46882,0,0.000894454,0.000887162
46883,0,0.01431127,0.006137021
46884,0,0.004472272,0.002227415
46885,0,0.004472272,0.002226821
46886,0.037037037,0.002683363,0.005528899
46887,0,0.015205725,0.008841453
46888,0,0.005366726,0.017644269
46889,0,0.018783542,0.003227827
46890,0.037037037,0.016100179,0.004844427
46891,0,0.002683363,0.008652504
46892,0,0.008050089,0.007150614
46893,0,0.009838998,0.008349576
46894,0,0.007155635,0.005625231
46895,0.074074074,0.017889088,0.022354513
46896,0,0.002683363,0
46897,0,0.002683363,0.03453757
46898,0,0.005366726,0.012897666
46899,0,0.005366726,0.00711742
46900,0,0.02236136,0.020000203
46901,0,0.016100179,0.003984501
46902,0,0.009838998,0.003714935
46903,0.037037037,0.005813953,0.028981886
46904,0,0.002683363,0.043950403
46905,0.037037037,0.008944544,0.019364294
46906,0,0.006261181,0.004557293
46907,0,0.008050089,0.035789003
46908,0.037037037,0.007602862,0.005588028
46909,0,0.018783542,0.002429834
46910,0,0.001788909,0.005387465
46911,0,0.004472272,0.002227415
46912,0,0.012522361,0.006458182
46913,0,0,0.015770975
46914,0,0.007155635,0.003638206
46915,0,0.004472272,0.002227415
46916,0,0.003577818,0.035214711
46917,0,0.011627907,0.002607288
46918,0,0.002683363,0.001710127
46919,0.037037037,0.001341682,0.005031969
46920,0,0.019677996,0.01910606
46921,0,0.008050089,0.012169365
46922,0,0.006261181,0.006102025
46923,0,0.031305903,0.012663209
46924,0,0.006261181,0.017608381
46925,0,0.004472272,0.005818266
46926,0,0.035778175,0.026428063
46927,0,0.005366726,0.008490643
46928,0,0.03667263,0.005078757
46929,0,0.021466905,0.021421849
46930,0,0.004472272,0.002227415
46931,0,0.025939177,0.010408713
46932,0.037037037,0.006708408,0.009222063
46933,0,0,0.001906284
46934,0,0.008050089,0.005054416
46935,0.037037037,0.01118068,0.006307789
46936,0,0.007155635,0.098660826
46937,0,0.009838998,0.014433471
46938,0,0.007155635,0.003328021
46939,0,0.008050089,0.005981076
46940,0,0.007155635,0.003134837
46941,0,0.002683363,0.018238088
46942,0,0,0.028756529
46943,0.037037037,0.041592129,0.023910649
46944,0,0.002683363,0.005302018
46945,0,0.002683363,0.00294725
46946,0,0.005366726,0.030884189
46947,0,0.01431127,0.006098891
46948,0,0.003577818,0.008270846
46949,0.037037037,0.013416816,0.005817755
46950,0.037037037,0.026833631,0.008097395
46951,0,0.004472272,0.005000799
46952,0,0,0.070070634
46953,0,0.001788909,0.035898702
46954,0,0.004472272,0.002227861
46955,0.037037037,0.004919499,0.004141092
46956,0,0.003577818,0.005890755
46957,0,0.021466905,0.011369439
46958,0,0.004472272,0.002227861
46959,0,0.003577818,0.347828459
46960,0,0.013416816,0.006130612
46961,0,0.002683363,0.010317158
46962,0.037037037,0.004472272,0.01928184
46963,0,0.032200358,0.009978782
46964,0,0.011627907,0.005698853
46965,0.037037037,0.008050089,0.012036228
46966,0,0.001788909,0.019856675
46967,0,0.001788909,0.035207697
46968,0,0.002683363,0.003375005
46969,0,0.007155635,0.015869846
46970,0,0.008050089,0.096189751
46971,0.037037037,0.016994633,0.037886798
46972,0,0.025939177,0.003778624
46973,0,0.004472272,0.008870728
46974,0,0.008944544,0.01656857
46975,0,0.008050089,0.005987942
46976,0,0,0.006806627
46977,0,0.02236136,0.017132684
46978,0,0.008944544,0.004666982
46979,0,0.004472272,0.002227415
46980,0,0.008050089,0.005981076
46981,0,0.017889088,0.011779235
46982,0,0.004472272,0.010083182
46983,0.037037037,0.008944544,0.002262203
46984,0,0.01431127,0.01104712
46985,0,0.013416816,0.014127942
46986,0,0.002683363,0.011771613
46987,0,0.024150268,0.009264855
46988,0,0.015205725,0.002270432
46989,0,0,0.006304645
46990,0.037037037,0.008944544,0.014452541
46991,0,0.012522361,0.007041064
46992,0.037037037,0.005366726,0.014685836
46993,0,0.007155635,0.00562533
46994,0,0.003577818,0.008270846
46995,0.037037037,0.010733453,0.01827691
46996,0,0,0.024129913
46997,0,0.010733453,0.008262231
46998,0,0.007155635,0.025365995
46999,0,0.001788909,0.021214612
47000,0,0.005366726,0.008720935
47001,0.037037037,0.009391771,0.007578295
47002,0.037037037,0.00313059,0.048838041
47003,0,0.008944544,0.054512432
47004,0,0.006261181,0.000787078
47005,0,0.016994633,0.003747826
47006,0,0.007155635,0.005625231
47007,0,0.007155635,0.003638206
47008,0,0.008944544,0.017485398
47009,0,0.012522361,0.017815995
47010,0,0.009838998,0.017068802
47011,0,0.048300537,0.016359006
47012,0,0,0.007604627
47013,0,0.000894454,0.024938166
47014,0,0.007155635,0.00562533
47015,0,0.004472272,0.002227415
47016,0,0.017889088,0.00619557
47017,0,0.001788909,0.007893215
47018,0,0.018783542,0.008571873
47019,0.037037037,0.004919499,0.027103181
47020,0,0.003577818,0.025116223
47021,0,0.013416816,0.006130612
47022,0,0.006261181,0.033382365
47023,0,0.002683363,0.005019821
47024,0,0.005366726,0.004922125
47025,0,0,0.006806627
47026,0,0.002683363,0.008751028
47027,0,0.016994633,0.002430697
47028,0,0.015205725,0.027381502
47029,0,0.009838998,0.003548202
47030,0,0,0
47031,0,0.004472272,0.002227415
47032,0,0.01431127,0.004626826
47033,0,0.010733453,0.006598194
47034,0,0.002683363,0.003137834
47035,0,0.007155635,0.012823279
47036,0,0.025044723,0.012244249
47037,0,0.003577818,0.018339019
47038,0.037037037,0.007602862,0.003593288
47039,0,0.012522361,0.009498071
47040,0,0,0.017015676
47041,0,0.026833631,0.025428888
47042,0,0.029516995,0.00637823
47043,0,0.004472272,0.002227415
47044,0,0.018783542,0.005221794
47045,0,0.015205725,0.018364499
47046,0,0.009838998,0.01820428
47047,0,0.009838998,0.013932009
47048,0,0.002683363,0.010317158
47049,0,0.016994633,0.005714571
47050,0,0.019677996,0.007525195
47051,0,0.011627907,0.030215092
47052,0,0,0.008797615
47053,0,0.011627907,0.058371433
47054,0.037037037,0.009838998,0.016460799
47055,0.037037037,0.010286225,0.004009498
47056,0,0.009838998,0.028536447
47057,0,0.002683363,0.004773065
47058,0,0.010733453,0.009290201
47059,0,0.003577818,0.023106333
47060,0.037037037,0.004919499,0.015680802
47061,0.037037037,0.01118068,0.143436816
47062,0,0.007155635,0.00363781
47063,0.074074074,0.010733453,0.009335254
47064,0,0.004472272,0.002226821
47065,0,0.008050089,0.003302026
47066,0.037037037,0.003577818,0.015682927
47067,0.037037037,0.001341682,0.031358722
47068,0.037037037,0.018783542,0.022178145
47069,0,0.009838998,0.006501099
47070,0,0.007155635,0.035476966
47071,0,0.01431127,0.003914761
47072,0,0.008944544,0.015373393
47073,0,0.007155635,0.00562533
47074,0,0.008944544,0.022005831
47075,0,0.000894454,0.005765661
47076,0,0.004472272,0.002226821
47077,0,0.005366726,0.003730793
47078,0,0.002683363,0.07592412
47079,0,0.005366726,0.016650877
47080,0,0.004472272,0.002227415
47081,0,0.011627907,0.022677738
47082,0.037037037,0.021019678,0.004374441
47083,0.037037037,0.007155635,0.018023679
47084,0,0.008050089,0.00562533
47085,0,0.010733453,0.023367577
47086,0,0.002683363,0.010317158
47087,0,0.006261181,0.01379013
47088,0.037037037,0.007155635,0.011774766
47089,0,0.004472272,0.002227861
47090,0,0.004472272,0.002226821
47091,0,0.007155635,0.007551625
47092,0.037037037,0.003577818,0.005488553
47093,0,0.004472272,0.002226821
47094,0,0.001788909,0.018195587
47095,0,0,0.006806627
47096,0.037037037,0.012075134,0.009299723
47097,0,0.005366726,0.129242869
47098,0.037037037,0.012522361,0.007288017
47099,0,0.008944544,0.03385846
47100,0,0.048300537,0.017078414
47101,0,0.013416816,0.024954382
47102,0,0.01431127,0.029833711
47103,0.037037037,0.006261181,0.009725494
47104,0.037037037,0.013864043,0.089331069
47105,0.037037037,0.004919499,0.014655133
47106,0.037037037,0.021466905,0.01365433
47107,0,0.011627907,0.01876892
47108,0,0.008944544,0.006142127
47109,0,0.026833631,0.008708913
47110,0,0.005366726,0.013569565
47111,0.037037037,0.009391771,0.015026617
47112,0,0.007155635,0.00562533
47113,0,0.002683363,0.008652504
47114,0,0.005366726,0.01014982
47115,0,0.016100179,0.005567416
47116,0,0.008944544,0.003972329
47117,0,0.003577818,0.008270846
47118,0,0.008050089,0.014353477
47119,0,0.009838998,0.003848975
47120,0,0.008050089,0.003171938
47121,0,0.005366726,0.009781666
47122,0,0.012522361,0.009124776
47123,0,0.012522361,0.004209398
47124,0,0.003577818,0.005266443
47125,0,0,0.272587856
47126,0,0.000894454,0.017546636
47127,0,0.002683363,0.01548365
47128,0,0.001788909,0.035898702
47129,0.037037037,0.01744186,0.012862037
47130,0,0.011627907,0.013057457
47131,0.037037037,0.010286225,0.035018406
47132,0,0.004472272,0.00501566
47133,0,0.001788909,0.035898702
47134,0,0.004472272,0.01363926
47135,0,0.002683363,0.005302018
47136,0,0.017889088,0.007670044
47137,0,0.008050089,0.003767362
47138,0,0.004472272,0.002226821
47139,0,0.008944544,0.00562533
47140,0,0.01431127,0.015295532
47141,0,0.000894454,0.005765661
47142,0.037037037,0.004025045,0.057377665
47143,0,0.004472272,0.00223113
47144,0,0.008050089,0.025366887
47145,0,0.011627907,0.013172412
47146,0,0.059928444,0.021674715
47147,0.037037037,0.004919499,0.007053123
47148,0,0.011627907,0.009954492
47149,0,0.004472272,0.018832055
47150,0,0.008050089,0.011779014
47151,0,0.002683363,0.005763432
47152,0,0.002683363,0.004806946
47153,0,0.004472272,0.002226821
47154,0.037037037,0.007602862,0.028990013
47155,0,0.004472272,0.084118999
47156,0,0.002683363,0.002924959
47157,0,0.007155635,0.00562533
47158,0,0.009838998,0.043019849
47159,0,0.004472272,0.002227861
47160,0.037037037,0.002683363,0.012900404
47161,0,0.002683363,0.004572005
47162,0,0.001788909,0.005386871
47163,0,0.008944544,0.016189955
47164,0.037037037,0.010286225,0.017790754
47165,0.037037037,0.01431127,0.006347843
47166,0,0,0.791747878
47167,0,0.011627907,0.006447814
47168,0,0.006261181,0.008061582
47169,0,0.013416816,0.004718175
47170,0,0.000894454,0.020346323
47171,0,0.015205725,0.003972167
47172,0,0.002683363,0.010317158
47173,0,0.009838998,0.00627968
47174,0,0.005366726,0.006895789
47175,0,0.007155635,0.005625231
47176,0,0.010733453,0.006093468
47177,0,0.008050089,0.003868918
47178,0,0.026833631,0.020029755
47179,0,0.005366726,0.009199098
47180,0.037037037,0.006261181,0.069914363
47181,0,0.002683363,0.005020044
47182,0,0.002683363,0.020507929
47183,0,0.011627907,0.008320598
47184,0,0.002683363,0
47185,0,0.002683363,0.006830032
47186,0.111111111,0.006932021,0.016698625
47187,0.037037037,0.005366726,0.008511535
47188,0.037037037,0.010733453,0.016808642
47189,0,0.007155635,0.006638904
47190,0,0.007155635,0.005993371
47191,0,0.006261181,0.012210848
47192,0.074074074,0.003279666,0.018446281
47193,0.074074074,0.003875969,0.004359205
47194,0.074074074,0.011031604,0.002794034
47195,0,0.008050089,0.036338776
47196,0,0.007155635,0.003638206
47197,0,0.010733453,0.01817053
47198,0.074074074,0.007155635,0.010944507
47199,0,0.004472272,0.002227415
47200,0,0.012522361,0.017232875
47201,0.037037037,0.01118068,0.017057781
47202,0,0.003577818,0.003521542
47203,0.074074074,0.011031604,0.019923033
47204,0,0.016994633,0.012251974
47205,0.074074074,0.004770423,0.042069958
47206,0.037037037,0.005813953,0.00432671
47207,0,0.011627907,0.01619787
47208,0.037037037,0.005366726,0.006790504
47209,0.037037037,0.002683363,0.001113708
47210,0.037037037,0.007155635,0.015507718
47211,0.037037037,0.009838998,0.010328229
47212,0,0.008944544,0.017294672
47213,0,0.016994633,0.008983428
47214,0.037037037,0.004472272,0.017350981
47215,0.037037037,0.006261181,0.023444554
47216,0.037037037,0.008050089,0.136643722
47217,0.074074074,0.011031604,0.011906489
47218,0.111111111,0.018559928,0.022915522
47219,0.037037037,0.010286225,0.005948324
47220,0.037037037,0.012969589,0.05493633
47221,0.037037037,0.008497317,0.006498023
47222,0,0.017889088,0.017380009
47223,0.037037037,0.010286225,0.016915949
47224,0,0.007155635,0.00538063
47225,0,0.004472272,0.002227415
47226,0.074074074,0.012820513,0.011537633
47227,0,0.004472272,0.002226821
47228,0,0.023255814,0.004351469
47229,0,0.000894454,0.000887162
47230,0,0.007155635,0.00562533
47231,0,0.005366726,0.014085049
47232,0,0.001788909,0.021060065
47233,0,0.007155635,0.00562533
47234,0,0.007155635,0.00562533
47235,0,0.009838998,0.010604483
47236,0,0,0.036910394
47237,0,0.004472272,0.002227415
47238,0.037037037,0.011627907,0.017270398
47239,0,0.000894454,0.000887162
47240,0.037037037,0.000447227,0.00200347
47241,0.037037037,0.016100179,0.007379582
47242,0.037037037,0.012969589,0.008397829
47243,0,0.02862254,0.034564569
47244,0,0.010733453,0.00593428
47245,0.037037037,0.006261181,0.012490467
47246,0,0.010733453,0.015602253
47247,0,0.004472272,0.002227415
47248,0,0.007155635,0.003638404
47249,0,0.004472272,0.002227415
47250,0,0.008050089,0.004893991
47251,0.074074074,0.007453787,0.006154306
47252,0,0.009838998,0.010679156
47253,0.037037037,0.005366726,0.006620184
47254,0,0.031305903,0.035953611
47255,0,0.01431127,0.004400879
47256,0,0.008944544,0.014931069
47257,0,0.016100179,0.035031751
47258,0,0.017889088,0.011552338
47259,0,0.003577818,0.011771613
47260,0,0.007155635,0.006536565
47261,0,0.008944544,0.008890424
47262,0,0.002683363,0.00294725
47263,0.037037037,0.004919499,0.003162268
47264,0,0.018783542,0.006170375
47265,0,0.013416816,0.007743887
47266,0,0.003577818,0.008270846
47267,0,0.012522361,0.033171653
47268,0,0.012522361,0.017061268
47269,0,0.011627907,0.05102665
47270,0,0.008944544,0.00934361
47271,0,0.004472272,0.010477724
47272,0.074074074,0.006261181,0.010007461
47273,0,0.007155635,0.00562533
47274,0.037037037,0.007602862,0.010398925
47275,0.074074074,0.01431127,0.012485734
47276,0,0,0.015770975
47277,0.037037037,0.009391771,0.030790719
47278,0,0.004472272,0.014856619
47279,0.074074074,0.013118664,0.01985673
47280,0,0.007155635,0.003638206
47281,0.037037037,0.003577818,0.025280013
47282,0.074074074,0.015802027,0.008795263
47283,0.037037037,0.012969589,0.079362206
47284,0,0,0.272587856
47285,0,0.006261181,0.012040994
47286,0,0.011627907,0.011365098
47287,0,0.001788909,0.025903048
47288,0,0.011627907,0.044032082
47289,0.037037037,0.009391771,0.019429307
47290,0,0,0.006806627
47291,0,0.003577818,0.00321643
47292,0.037037037,0.034436494,0.011508434
47293,0,0.010733453,0.027391533
47294,0,0.010733453,0.008559895
47295,0,0,0.008797615
47296,0,0.003577818,0.008270846
47297,0,0.008944544,0.005170586
47298,0,0.012522361,0.008814318
47299,0,0.019677996,0.040588869
47300,0,0.003577818,0.009684955
47301,0,0.006261181,0.021651543
47302,0,0.010733453,0.003584861
47303,0,0.003577818,0.009059751
47304,0.037037037,0.002236136,0.02310793
47305,0,0.018783542,0.005477992
47306,0,0.004472272,0.002227861
47307,0,0.005366726,0.002113267
47308,0,0.007155635,0.00562533
47309,0,0.013416816,0.004949829
47310,0.037037037,0.007155635,0.010979483
47311,0,0.010733453,0.004412147
47312,0,0.064400716,0.016250605
47313,0,0.008050089,0.00562533
47314,0,0.007155635,0.024341127
47315,0,0.002683363,0.009873577
47316,0,0.008944544,0.007609896
47317,0,0.000894454,0.108552954
47318,0,0.001788909,0.020954259
47319,0,0.000894454,0.041071585
47320,0,0.020572451,0.023796757
47321,0,0.015205725,0.013843094
47322,0,0.006261181,0.004393012
47323,0,0.005366726,0.007830717
47324,0,0.008944544,0.012365149
47325,0,0.012522361,0.028223281
47326,0,0.002683363,0.006020887
47327,0,0.007155635,0.006646532
47328,0,0.004472272,0.005146282
47329,0,0.007155635,0
47330,0.037037037,0.005813953,0.001575681
47331,0.037037037,0.002683363,0.005683568
47332,0,0.000894454,0.00878112
47333,0.037037037,0.016547406,0.007087668
47334,0.074074074,0.008050089,0.011151666
47335,0,0.007155635,0.00562533
47336,0.037037037,0.009391771,0.050116677
47337,0,0.041144902,0.014184517
47338,0.074074074,0.010733453,0.009325538
47339,0,0.007155635,0
47340,0,0.000894454,0.020346323
47341,0,0.004472272,0.002227415
47342,0,0.007155635,0.003134837
47343,0.037037037,0.00313059,0.009771654
47344,0.037037037,0.014758497,0.003595943
47345,0,0.009838998,0.003747479
47346,0,0,0.006301079
47347,0,0.002683363,0.005019821
47348,0,0.012522361,0.006666286
47349,0,0.031305903,0.015431961
47350,0,0.01431127,0.006778358
47351,0.037037037,0.011627907,0.029313973
47352,0,0.020572451,0.006892594
47353,0,0.007155635,0.003638206
47354,0,0.007155635,0.01275294
47355,0,0.000894454,0.00615619
47356,0,0.013416816,0.008037286
47357,0,0,0.015770975
47358,0.037037037,0.018783542,0.008501877
47359,0.037037037,0.004025045,0.015952806
47360,0,0,0.167995478
47361,0,0.012522361,0.009489002
47362,0,0.007155635,0.002738264
47363,0,0.008050089,0.028382851
47364,0,0.003577818,0.023150201
47365,0,0.012522361,0.010148003
47366,0,0.051878354,0.008520304
47367,0,0.005366726,0.00900498
47368,0.037037037,0.004919499,0.010435484
47369,0.037037037,0.005813953,0.011333184
47370,0,0.015205725,0.004060784
47371,0,0.007155635,0.08533824
47372,0.037037037,0.005366726,0.008670079
47373,0,0.007155635,0.025369364
47374,0.037037037,0.008944544,0.020340572
47375,0,0.008050089,0.028680652
47376,0,0.006261181,0.080156751
47377,0,0.009838998,0.01071326
47378,0,0.002683363,0.008652504
47379,0,0.007155635,0.005625231
47380,0,0.010733453,0.006442435
47381,0.074074074,0.029815146,0.010815657
47382,0,0.004472272,0.008919469
47383,0.037037037,0.008050089,0.004888834
47384,0,0.002683363,0.092892986
47385,0.037037037,0.021019678,0.013587924
47386,0,0.019677996,0.022103028
47387,0,0,0.00630732
47388,0,0.006261181,0.006977261
47389,0,0.003577818,0.02647416
47390,0,0.033989267,0.015225121
47391,0,0.016100179,0.0787239
47392,0,0.006261181,0.003372999
47393,0,0,0.031688176
47394,0.037037037,0.009838998,0.032699674
47395,0,0.001788909,0.079138113
47396,0.037037037,0.006708408,0.16557613
47397,0,0.008050089,0.054360646
47398,0,0.008944544,0.005835167
47399,0.037037037,0.007155635,0.017494922
47400,0,0.005366726,0.022048999
47401,0.037037037,0.016547406,0.05639446
47402,0.037037037,0.006261181,0.068885745
47403,0,0.001788909,0.20843847
47405,0,0.009838998,0.019929342
47406,0,0.013416816,0.008447765
47407,0,0.007155635,0.005625231
47408,0,0.000894454,0
47409,0,0.001788909,0.213271645
47410,0,0.029516995,0.003567183
47411,0.037037037,0.016547406,0.007880147
47412,0.037037037,0.012522361,0.015526867
47413,0,0.016994633,0.019927395
47414,0,0.026833631,0.008973868
47415,0,0.008944544,0.00821255
47416,0,0.007155635,0.00562533
47417,0,0.007155635,0.000700813
47418,0.037037037,0.009838998,0.015352335
47419,0,0.008050089,0.003472147
47420,0,0.007155635,0
47421,0.037037037,0.005813953,0.002344292
47422,0,0.008944544,0.009747271
47423,0,0.010733453,0.012974512
47424,0,0.008944544,0.016116923
47425,0,0,0.272587856
47426,0,0.01431127,0.005494372
47427,0,0.002683363,0.008652504
47428,0,0.008050089,0.003489087
47429,0.037037037,0.008050089,0.053208106
47430,0,0.013416816,0.015999341
47431,0,0.013416816,0.006703701
47432,0,0.01431127,0.027802128
47433,0,0.008944544,0.002815655
47434,0,0.012522361,0.027404001
47435,0,0.004472272,0.002227415
47436,0.037037037,0.006708408,0.155088661
47437,0,0.008050089,0.007398485
47438,0.037037037,0.004919499,0.009575553
47439,0,0.005366726,0.002226821
47440,0,0.006261181,0.010935162
47441,0,0.002683363,0.005020044
47442,0,0.009838998,0.003731133
47443,0,0.007155635,0.00562533
